Date&Time,GHI,DHI,DNI,GTI,Temperature,GTI Loss,Irradiance Shading Loss,IAM Loss,Soiling and Snow Loss,Nominal Energy,Irradiance Level Loss,Shading Electrical Loss,Temperature Loss,Module Quality Loss,Optimizer Max Input Current Loss,Yield Factor Loss,Optimizer Loss,Rear Side Shading Electrical Loss,LID Loss,Ohmic Loss,String Clipping Loss,Array Energy,PV Inverter Efficiency Loss,AC-coupled Inverter Efficiency Loss,Clipping Loss,System Unavailability Loss,Export Limitation Loss,Battery charge,Battery Discharge,Battery State Of Energy,Inverter Output,DC Inverter Output,AC Inverter Output,Consumption,Self-consumption,Imported,Exported,Performance Ratio,ExportedPrice
,W/m^2,W/m^2,W/m^2,W/m^2,C,W/m^2,W/m^2,W/m^2,W/m^2,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,,EUR/kWh
15-Nov 10:00:00,12.467874612525657,12.467874612525657,0.0,0.0,6.271089474171704,12.467874612525657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1326.8395011346101,0.0,1326.8395011346101,0.0,0.0,0.08,
15-Nov 11:00:00,13.914720021442692,13.914720021442692,0.0,10.804148878382218,6.39125564168991,3.110571143060474,0.6242644494865931,0.3524505822349201,0.0,80.48668320415116,30.174972592707107,0.0,-3.036119728742978,-0.12916965462684554,-8.881784197001252E-16,0.0,6.330076056015274,0.0,0.0,0.004113060045832421,0.0,47.142810878752776,10.750012305395114,0.0,0.0,0.0,0.0,0.0,0.0,880.0,36.39279857335771,36.39279857335771,0.0,1018.2721752893519,36.39279857335771,981.8793767159942,0.0,0.4112835682509473,0.08,
15-Nov 12:00:00,13.064988613681884,13.064988613681884,0.0,10.105853873274363,6.485004846262272,2.959134740407521,0.5839071184686411,0.3335905847211887,0.0,75.25263703299231,28.335477443128866,-4.440892098500626E-16,-2.818628628940547,-0.11858594284875296,-1.3322676295501878E-15,0.0,6.570505021857925,0.0,0.0,0.003472772211361013,0.0,43.28039636758347,10.359730224259003,0.0,0.0,0.0,0.0,0.0,0.0,880.0,32.92066614332447,32.92066614332447,0.0,740.5615820286196,32.92066614332441,707.6409158852952,5.684341886080802E-14,0.3977517190808239,0.08,
15-Nov 13:00:00,13.156920617565651,13.156920617565651,0.0,10.047482281836867,6.5480667985072465,3.1094383357287843,0.580501395381891,0.33485093457252263,0.0,74.79214430591729,28.162084432661484,-8.881784197001252E-16,-2.791986756621941,-0.11765167311206638,-4.440892098500626E-16,0.0,6.596837617085584,0.0,0.0,0.003418886929656845,0.0,42.93944179897456,10.321073196800096,0.0,0.0,0.0,0.0,0.0,0.0,880.0,32.61836860217454,32.61836860217454,0.0,802.2750471976711,32.61836860217454,769.6566785954966,0.0,0.39638887049472854,0.08,
15-Nov 14:00:00,13.18003337787437,13.18003337787437,0.0,0.0,6.577569017679216,13.18003337787437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1018.2721752893519,0.0,1018.2721752893519,0.0,0.0,0.08,
15-Nov 15:00:00,10.50670368249229,10.50670368249229,0.0,0.0,6.572167673568246,10.50670368249229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1326.8395011346101,0.0,1326.8395011346101,0.0,0.0,0.08,
15-Nov 16:00:00,3.7272818897343827,3.7272818897343827,0.0,0.0,6.429994835135842,3.7272818897343827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1727.977024733446,0.0,1727.977024733446,0.0,0.0,0.08,
15-Nov 17:00:00,0.0,0.0,0.0,0.0,6.162864398347562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2005.6876179941783,0.0,2005.6876179941783,0.0,0.0,0.08,
15-Nov 18:00:00,0.0,0.0,0.0,0.0,5.7825069841122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2345.111676423962,0.0,2345.111676423962,0.0,0.0,0.08,
15-Nov 19:00:00,0.0,0.0,0.0,0.0,5.402149569876839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2221.684746085859,0.0,2221.684746085859,0.0,0.0,0.08,
15-Nov 20:00:00,0.0,0.0,0.0,0.0,5.021792155641475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1851.4039550715488,0.0,1851.4039550715488,0.0,0.0,0.08,
15-Nov 21:00:00,0.0,0.0,0.0,0.0,4.641434741406113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1419.4096988881874,0.0,1419.4096988881874,0.0,0.0,0.08,
15-Nov 22:00:00,0.0,0.0,0.0,0.0,4.261077327170751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1234.2693033810326,0.0,1234.2693033810326,0.0,0.0,0.08,
15-Nov 23:00:00,0.0,0.0,0.0,0.0,3.8807199129353895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,678.848116859568,0.0,678.848116859568,0.0,0.0,0.08,
16-Nov 00:00:00,0.0,0.0,0.0,0.0,2.0835289065994904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,678.848116859568,0.0,678.848116859568,0.0,0.0,0.08,
16-Nov 01:00:00,0.0,0.0,0.0,0.0,1.9075722309981433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,678.848116859568,0.0,678.848116859568,0.0,0.0,0.08,
16-Nov 02:00:00,0.0,0.0,0.0,0.0,1.7316155553967958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,678.848116859568,0.0,678.848116859568,0.0,0.0,0.08,
16-Nov 03:00:00,0.0,0.0,0.0,0.0,1.5556588797954487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,678.848116859568,0.0,678.848116859568,0.0,0.0,0.08,
16-Nov 04:00:00,0.0,0.0,0.0,0.0,1.379702204194102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,802.2750471976711,0.0,802.2750471976711,0.0,0.0,0.08,
16-Nov 05:00:00,0.0,0.0,0.0,0.0,1.203745528592755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1018.2721752893519,0.0,1018.2721752893519,0.0,0.0,0.08,
16-Nov 06:00:00,0.0,0.0,0.0,0.0,1.0277888529914065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1326.8395011346101,0.0,1326.8395011346101,0.0,0.0,0.08,
16-Nov 07:00:00,0.01871817447200062,0.01871817447200062,0.0,0.0,1.4769795862992119,0.01871817447200062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1666.263559564394,0.0,1666.263559564394,0.0,0.0,0.08,
16-Nov 08:00:00,35.26302039661491,35.26302039661491,0.0,37.142298142925746,2.525535455720295,-1.8792777463108337,2.1485679462739427,1.6240578960371166,0.0,273.29761614203426,48.46487600784002,-1.7763568394002505E-15,-17.861252166150372,-0.6555768494781076,-1.7763568394002505E-15,0.0,4.064019090313499,0.0,0.0,0.10426175245472546,0.0,239.1812883070545,22.166547815904526,0.0,0.0,0.0,0.0,0.0,0.0,880.0,217.01474049114998,217.01474049114998,0.0,1882.2606876560747,217.01474049114995,1665.2459471649247,2.842170943040401E-14,0.7134062784856281,0.08,
16-Nov 09:00:00,121.53258869205428,85.66970415365915,173.7907463190051,209.36225137992673,4.1230653159135,-87.82966268787246,14.609729660014665,5.730801061082211,0.0,1548.0878921958165,50.6162863799347,165.50822433689802,-75.46869776742759,-3.8414464052510917,7.105427357601002E-15,0.0,9.14558773501399,0.0,0.0,3.5806198846690336,0.0,1398.5473180319793,39.21403301055994,0.0,0.0,0.0,0.0,0.0,0.0,880.0,1359.3332850214194,1359.3332850214194,0.0,1851.4039550715488,1359.3332850214194,492.0706700501294,0.0,0.7927642121346137,0.08,
16-Nov 10:00:00,158.24985721321946,148.37853843181006,33.04310102754552,195.3387006621775,5.571715136908206,-37.088843448958045,11.462522707931452,3.7669134349952165,0.0,1475.0948764126642,51.911480200482174,51.08849256889201,-66.74509369487114,-3.926832409663916,0.0,0.0,9.473000220495635,0.0,0.0,3.7415514366028906,0.0,1429.5522780907263,38.82998541141619,0.0,0.0,0.0,0.0,63.88279154470162,0.0,943.8827915447017,1326.8395011346101,1326.8395011346101,0.0,1326.8395011346101,1326.8395011346101,1.4210854715202004E-14,0.0,0.829366640535347,0.08,
16-Nov 11:00:00,197.90434620727473,184.29421412748178,38.43304973036324,248.2028216960966,6.805554111268313,-50.29847548882188,13.569842546027767,4.040559174295721,0.0,1888.5519196015816,49.94691422976775,48.502797971733955,-65.48303145628306,-5.065374469647766,-1.4210854715202004E-14,0.0,11.788931904576486,0.0,0.0,6.22583415380449,0.0,1842.6358472676304,35.74907585605265,0.0,0.0,0.0,0.0,788.6145961222251,0.0,1732.4973876669267,1018.2721752893527,1018.2721752893527,0.0,1018.2721752893519,1018.2721752893518,1.1368683772161603E-13,9.094947017729282E-13,0.5009260615986962,0.08,
16-Nov 12:00:00,219.54038187857773,193.67395966163383,70.14861857175329,290.93192310978736,7.7684278815730305,-71.39154123120963,14.033818208487014,4.125840939357612,0.0,2234.004841848311,47.405503917428156,49.151224694074514,-58.28629349221407,-5.9946291393245446,1.4210854715202004E-14,0.0,13.689400014888193,0.0,0.0,8.719723129930523,0.0,2179.3199127235275,32.22995601559499,0.0,0.0,0.0,0.0,1406.5283746793136,0.0,3139.0257623462403,740.5615820286196,740.5615820286196,0.0,740.5615820286196,740.5615820286196,0.0,0.0,0.3108037612271509,0.08,
16-Nov 13:00:00,223.8727455322362,142.83422283033806,237.24607091169375,393.0710648051081,8.416514231980273,-169.1983192728719,11.637112795586757,3.4931868523008704,0.0,3095.334866637635,25.733604464325822,87.18237272334942,-33.934499102712515,-8.236393466104774,0.0,0.0,18.306166890534797,0.0,0.0,16.46106592888349,0.0,2989.82254919936,32.70437975293957,0.0,0.0,0.0,0.0,2154.8431222487493,0.0,5293.86888459499,802.2750471976711,802.2750471976711,0.0,802.2750471976711,802.2750471976711,0.0,0.0,0.24921184165286686,0.08,
16-Nov 14:00:00,163.29610813789733,138.03031680768677,92.04152541414028,239.52465554457012,8.720317520581682,-76.22854740667279,10.798031291132878,3.5683225597432737,0.0,1844.0464908713534,50.06688490385624,55.17267926239396,-52.858591603750405,-4.890827156834916,7.105427357601002E-15,0.0,11.40443322094417,0.0,0.0,5.804148883662264,0.0,1779.3477633610821,35.74907585605265,0.0,0.0,0.0,0.0,725.3265122156768,0.0,6019.195396810667,1018.2721752893527,1018.2721752893527,0.0,1018.2721752893519,1018.2721752893519,0.0,7.958078640513122E-13,0.5190750057326515,0.08,
16-Nov 15:00:00,72.82712289473056,72.23253974842748,3.4552471873933297,80.37009279771326,8.66601108214115,-7.542969902982691,4.587016134595939,1.9798840571688046,0.0,604.4481474427182,55.48945780899963,1.3476665419450633,-28.041937496301646,-1.5711424560782605,0.0,0.0,3.7571065755883666,0.0,0.0,0.5989458842454747,0.0,572.8680505843197,38.343058538820536,0.0,0.0,0.0,0.0,0.0,753.9714505502907,5265.223946260377,1288.4964425957899,1288.4964425957899,0.0,1326.8395011346101,1288.4964425957896,38.343058538820536,2.2737367544323206E-13,1.957515543089526,0.08,
16-Nov 16:00:00,19.38492312462873,19.38492312462873,0.0,18.02314843192265,8.444692485177518,1.3617746927060814,1.0421347029849808,0.5294509043185863,0.0,134.73829953363028,38.689692797624794,0.0,-5.250122077086284,-0.262815630100188,0.0,0.0,5.633839456623336,0.0,0.0,0.016886336134960264,0.0,95.91081865043367,43.10582450220349,0.0,0.0,0.0,0.0,0.0,1632.0662060830125,3633.157740177364,1684.8712002312427,1684.8712002312427,0.0,1727.977024733446,1684.8712002312425,43.10582450220349,2.2737367544323206E-13,11.414384884613533,0.08,
16-Nov 17:00:00,0.0,0.0,0.0,0.0,8.177570451831116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.093011221611704,0.0,0.0,0.0,0.0,0.0,2005.6876179941783,1627.4701221831854,1958.5946067725665,1958.5946067725665,0.0,2005.6876179941783,1958.5946067725665,47.093011221611704,0.0,0.0,0.08,
16-Nov 18:00:00,0.0,0.0,0.0,0.0,7.985017150099994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.356087769981926,0.0,0.0,0.0,0.0,0.0,747.4701221831854,880.0,715.1140344132034,715.1140344132034,0.0,2345.111676423962,715.1140344132034,1629.9976420107585,0.0,0.0,0.08,
16-Nov 19:00:00,0.0,0.0,0.0,0.0,7.79246384836887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2221.684746085859,0.0,2221.684746085859,0.0,0.0,0.08,
16-Nov 20:00:00,0.0,0.0,0.0,0.0,7.59991054663775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1851.4039550715488,0.0,1851.4039550715488,0.0,0.0,0.08,
16-Nov 21:00:00,0.0,0.0,0.0,0.0,7.407357244906628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1419.4096988881874,0.0,1419.4096988881874,0.0,0.0,0.08,
16-Nov 22:00:00,0.0,0.0,0.0,0.0,7.2148039431755056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1234.2693033810326,0.0,1234.2693033810326,0.0,0.0,0.08,
16-Nov 23:00:00,0.0,0.0,0.0,0.0,7.0222506414443835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,678.848116859568,0.0,678.848116859568,0.0,0.0,0.08,
17-Nov 00:00:00,0.0,0.0,0.0,0.0,7.93148808913789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,678.848116859568,0.0,678.848116859568,0.0,0.0,0.08,
17-Nov 01:00:00,0.0,0.0,0.0,0.0,8.061379153094105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,678.848116859568,0.0,678.848116859568,0.0,0.0,0.08,
17-Nov 02:00:00,0.0,0.0,0.0,0.0,8.19127021705032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,678.848116859568,0.0,678.848116859568,0.0,0.0,0.08,
17-Nov 03:00:00,0.0,0.0,0.0,0.0,8.321161281006535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,678.848116859568,0.0,678.848116859568,0.0,0.0,0.08,
17-Nov 04:00:00,0.0,0.0,0.0,0.0,8.45105234496275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,802.2750471976711,0.0,802.2750471976711,0.0,0.0,0.08,
17-Nov 05:00:00,0.0,0.0,0.0,0.0,8.580943408918966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1018.2721752893519,0.0,1018.2721752893519,0.0,0.0,0.08,
17-Nov 06:00:00,0.0,0.0,0.0,0.0,8.710834472875181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1326.8395011346101,0.0,1326.8395011346101,0.0,0.0,0.08,
17-Nov 07:00:00,0.0012084896363729295,0.0012084896363729295,0.0,0.0,8.840725536831396,0.0012084896363729295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1666.263559564394,0.0,1666.263559564394,0.0,0.0,0.08,
17-Nov 08:00:00,6.21708223616958,6.21708223616958,0.0,0.0,9.032114853156633,6.21708223616958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1882.2606876560747,0.0,1882.2606876560747,0.0,0.0,0.08,
17-Nov 09:00:00,15.790866608613472,15.790866608613472,0.0,11.965763876485632,9.214801509470027,3.8251027321278404,0.6913075628337956,0.33174910704414073,0.0,89.62077202211702,32.53368945328999,0.0,-2.9176292551135727,-0.14765833779821366,0.0,0.0,6.257076865390823,0.0,0.0,0.005365073262306504,0.0,53.889928223085676,11.22175579401755,0.0,0.0,0.0,0.0,0.0,0.0,880.0,42.668172429068136,42.668172429068136,0.0,1851.4039550715488,42.668172429068136,1808.7357826424807,0.0,0.43539163212540516,0.08,
17-Nov 10:00:00,22.594776056297516,22.594776056297516,0.0,17.761178063206057,9.380478564249856,4.833597993091459,1.026297359569658,0.5504065935583482,0.0,132.55084296153925,38.55172506106807,0.0,-4.832086711798516,-0.2557521191577337,-8.881784197001252E-16,0.0,5.737433238854604,0.0,0.0,0.01599700834752774,0.0,93.33352648422526,13.747366153338412,0.0,0.0,0.0,0.0,0.0,0.0,880.0,79.58616033088697,79.58616033088697,0.0,1326.8395011346101,79.58616033088697,1247.2533408037232,0.0,0.5471195698359013,0.08,
17-Nov 11:00:00,25.183684972576206,25.183684972576206,0.0,19.979738000625726,9.521612519246604,5.203946971950479,1.1545389156708308,0.6316905613461057,0.0,149.00483480835598,39.20512353211223,-8.881784197001252E-16,-5.62615124763651,-0.3024727255880804,-3.552713678800501E-15,0.0,5.325790409818989,0.0,0.0,0.022322672167716447,0.0,110.38022216748162,15.153842225813996,0.0,0.0,0.0,0.0,0.0,0.0,880.0,95.22637994166769,95.22637994166769,0.0,1018.2721752893519,95.22637994166769,923.0457953476842,0.0,0.58194769313312,0.08,
17-Nov 12:00:00,25.416287416996234,25.416287416996234,0.0,20.127232458392143,9.63178587504052,5.2890549586040905,1.1630527321028188,0.6416821162641415,0.0,150.06125542610621,39.21592052702877,-8.881784197001252E-16,-5.639632904953818,-0.30543042775541884,-8.881784197001252E-16,0.0,5.308292101058796,0.0,0.0,0.022758171372547705,0.0,111.45934795935536,15.231397525114032,0.0,0.0,0.0,0.0,0.0,0.0,880.0,96.22795043424132,96.22795043424132,0.0,740.5615820286196,96.22795043424128,644.3336315943783,4.263256414560601E-14,0.5837590660258838,0.08,
17-Nov 13:00:00,16.80899548867245,16.80899548867245,0.0,12.907053146046016,9.70598894103734,3.9019423426264357,0.7457336725869473,0.42606770251511566,0.0,96.11171200403095,33.856285629145596,-4.440892098500626E-16,-3.0875496265250058,-0.16246486445730904,-1.7763568394002505E-15,0.0,6.205765338949881,0.0,0.0,0.006487953596680552,0.0,59.29318757332112,11.406917863840768,0.0,0.0,0.0,0.0,0.0,0.0,880.0,47.88626970948035,47.88626970948035,0.0,802.2750471976711,47.8862697094803,754.3887774881908,4.973799150320701E-14,0.45300226557293055,0.08,
17-Nov 14:00:00,15.90962901539315,15.90962901539315,0.0,11.865420640759487,9.740847631015288,4.044208374633664,0.6854607381413577,0.393798178413872,0.0,88.33866452123286,32.24495818170824,-4.440892098500626E-16,-2.7674641497164325,-0.14447575252407144,4.440892098500626E-16,0.0,6.271996570479052,0.0,0.0,0.005137563356134357,0.0,52.72851210792992,11.159585955229439,0.0,0.0,0.0,0.0,0.0,0.0,880.0,41.568926152700485,41.568926152700485,0.0,1018.2721752893519,41.56892615270044,976.7032491366515,4.263256414560601E-14,0.4277619310389588,0.08,
17-Nov 15:00:00,11.486116321748868,11.486116321748868,0.0,0.0,9.734776886136387,11.486116321748868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1326.8395011346101,0.0,1326.8395011346101,0.0,0.0,0.08,
17-Nov 16:00:00,2.514113441082475,2.514113441082475,0.0,0.0,9.68805274912713,2.514113441082475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1727.977024733446,0.0,1727.977024733446,0.0,0.0,0.08,
17-Nov 17:00:00,0.0,0.0,0.0,0.0,9.299174271285986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2005.6876179941783,0.0,2005.6876179941783,0.0,0.0,0.08,
17-Nov 18:00:00,0.0,0.0,0.0,0.0,8.91029579344484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2345.111676423962,0.0,2345.111676423962,0.0,0.0,0.08,
17-Nov 19:00:00,0.0,0.0,0.0,0.0,8.521417315603696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2221.684746085859,0.0,2221.684746085859,0.0,0.0,0.08,
17-Nov 20:00:00,0.0,0.0,0.0,0.0,8.13253883776255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1851.4039550715488,0.0,1851.4039550715488,0.0,0.0,0.08,
17-Nov 21:00:00,0.0,0.0,0.0,0.0,7.743660359921405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1419.4096988881874,0.0,1419.4096988881874,0.0,0.0,0.08,
17-Nov 22:00:00,0.0,0.0,0.0,0.0,7.3547818820802595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1234.2693033810326,0.0,1234.2693033810326,0.0,0.0,0.08,
17-Nov 23:00:00,0.0,0.0,0.0,0.0,6.965903404239114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,678.848116859568,0.0,678.848116859568,0.0,0.0,0.08,
18-Nov 00:00:00,0.0,0.0,0.0,0.0,4.770548997357182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1239.206380594557,0.0,1239.206380594557,0.0,0.0,0.08,
